"country_code","state_code","name","postcode"
"AU","VIC","Rubicon","3712"
"AU","QLD","Cloyna","4605"
"AU","VIC","Harkaway","3806"
"AU","NSW","Baerami","2333"
"AU","NSW","Beni","2830"
"AU","NSW","Commissioners Creek","2484"
"AU","VIC","Cosgrove South","3631"
"AU","VIC","Streatham","3351"
"AU","VIC","Wangerrip","3237"
"AU","NSW","Gosford West","2250"
"AU","NSW","Big Hill","2580"
"AU","NSW","Colyton","2760"
"AU","WA","Pegs Creek","6714"
"AU","VIC","Newlands Estate","3058"
"AU","NSW","Annangrove","2156"
"AU","NSW","Roselands","2196"
"AU","QLD","Bemerside","4850"
"AU","VIC","Herne Hill","3218"
"AU","NSW","Avalon","2107"
"AU","NSW","Jamisontown","2750"
"AU","QLD","Dayboro","4521"
"AU","NSW","Lambton East","2299"
"AU","VIC","Mickleham","3064"
"AU","VIC","Reservoir North","3073"
"AU","VIC","Footscray","3011"
"AU","TAS","Bonnet Hill","7053"
"AU","VIC","Carlisle River","3239"
"AU","VIC","Delatite","3722"
"AU","VIC","Bruthen","3885"
"AU","NSW","Emerton","2770"
"AU","NSW","Rocks Crossing","2424"
"AU","VIC","Long Plains","3533"
"AU","NSW","New Mollyan","2842"
"AU","VIC","Bald Rock","3575"
"AU","VIC","Highton","3216"
"AU","NSW","Forster Keys","2428"
"AU","NSW","Armatree","2831"
"AU","QLD","West Burleigh","4219"
"AU","VIC","Highton South","3216"
"AU","NSW","Yarrowitch","2354"
"AU","QLD","Wishart","4122"
"AU","VIC","Coimadai","3340"
"AU","NSW","Granville","2142"
"AU","QLD","Neerdie","4570 "
"AU","QLD","Undara","4871"
"AU","SA","Burra","5417"
"AU","SA","Tumby Bay","5605"
"AU","NSW","Glenbrook","2773"
"AU","NSW","Lue","2850"
"AU","NSW","Riverview","2066"
"AU","VIC","Yelta","3505"
"AU","SA","Point Pearce","5573"
"AU","NSW","Brushgrove","2460"
"AU","VIC","Mcintyre","3472"
"AU","NSW","Camden Haven","2443"
"AU","NSW","Kurrajong Heights","2758"
"AU","QLD","Cambooya","4358"
"AU","TAS","Mayfield","7248"
"AU","VIC","Ellaswood","3875"
"AU","SA","Stansbury","5582"
"AU","QLD","Everton Hills","4053"
"AU","TAS","Tunnack","7120"
"AU","ACT","Barton","2600"
"AU","QLD","Gunpowder","4825"
"AU","VIC","Patyah","3318"
"AU","VIC","Undera","3629"
"AU","NSW","Waste Point","2630"
"AU","NSW","Rutherford","2320"
"AU","WA","Pithara","6608"
"AU","SA","Torrensville","5031"
"AU","VIC","Thoona","3726"
"AU","NSW","Durras Lake","2536"
"AU","NSW","East Ryde","2113"
"AU","WA","Kookynie","6431"
"AU","SA","Green Fields","5107"
"AU","VIC","Beulah","3395"
"AU","NSW","Manyana","2539"
"AU","QLD","Many Peaks","4680"
"AU","VIC","Wonwondah East","3400"
"AU","QLD","Veresdale","4285"
"AU","VIC","Johnsonville","3902"
"AU","WA","Beldon","6025"
"AU","QLD","Cooee Bay","4703"
"AU","TAS","Flagstaff Gully","7015"
"AU","VIC","Marp","3304"
"AU","WA","Mandurah North","6210"
"AU","NSW","Locksley","2795"
"AU","WA","Beechina","6556"
"AU","WA","Beela","6224"
"AU","VIC","Clear Lake","3401"
"AU","VIC","Trida","3953"
"AU","NSW","Monkerai","2415"
"AU","WA","Mount Ida","6436"
"AU","VIC","Moorabbin Airport","3194"
"AU","NSW","Brundee","2540"
"AU","NSW","Coombell","2470"
"AU","WA","Malaga","6062"
"AU","QLD","Amberley","4306"
"AU","VIC","Burroin","3396"
"AU","WA","Canning Bridge","6153"
"AU","QLD","Pialba","4655"
"AU","SA","Avenue","5273"
"AU","VIC","Girgarre","3624"
"AU","TAS","Electrona","7054"
"AU","VIC","Hoppers Crossing","3029"
"AU","TAS","Don","7310"
"AU","NSW","Myrtleville","2580"
"AU","WA","Howatharra","6532"
"AU","QLD","Ballard","4352"
"AU","TAS","Lillico","7310"
"AU","VIC","Indented Head","3223"
"AU","NSW","Eugowra","2806"
"AU","NSW","Lake Haven","2263"
"AU","NSW","Narraburra","2666"
"AU","VIC","Nerring","3373"
"AU","NSW","Guthega","2627"
"AU","NSW","Karuah","2324"
"AU","NSW","Forbesdale","2422"
"AU","VIC","Marengo","3233"
"AU","VIC","Tottington","3478"
"AU","NSW","Wallabadah","2343"
"AU","VIC","Chelsea Heights","3196"
"AU","VIC","Timbarra","3885"
"AU","NSW","Martinsville","2265"
"AU","NSW","Thirlmere","2572"
"AU","QLD","The Caves","4702"
"AU","SA","Evandale","5069"
"AU","VIC","Carisbrook","3464"
"AU","NSW","Hmas Albatross","2540"
"AU","QLD","Deeral","4871"
"AU","ACT","Kowen Forest","2620"
"AU","SA","Maitland","5573"
"AU","SA","Magill","5072"
"AU","QLD","The Gap","4061"
"AU","SA","Hawthorndene","5051"
"AU","ACT","Bruce","2617"
"AU","SA","Whyalla Norrie","5608"
"AU","QLD","Clintonvale","4370"
"AU","QLD","Arana Hills","4054"
"AU","QLD","Ogmore","4706"
"AU","QLD","Kelvin Grove","4059"
"AU","NSW","Flemington","2140"
"AU","NSW","Saratoga","2251"
"AU","QLD","Rosevale","4340"
"AU","QLD","Walkamin","4872"
"AU","TAS","Tarraleah","7140"
"AU","QLD","Carrara","4211"
"AU","NSW","Blaxlands Flat","2460"
"AU","NSW","Hallsville","2340"
"AU","NSW","Minchinbury","2770"
"AU","WA","Georgina","6532"
"AU","QLD","Santa Barbara","4212"
"AU","VIC","Oakleigh East","3166"
"AU","QLD","Nashville","4017"
"AU","SA","Wistow","5251"
"AU","VIC","Carraragarmingee","3746"
"AU","SA","Port Victoria","5573"
"AU","VIC","Springvale","3171"
"AU","WA","Kwinana Beach","6167"
"AU","NSW","Burraneer","2230"
"AU","NSW","Myall Creek","2330"
"AU","NSW","Kandos","2848"
"AU","ACT","City",""
"AU","NSW","Salamander Bay","2317"
"AU","VIC","Gerangamete","3243"
"AU","VIC","Woornack","3490"
"AU","VIC","Romsey","3434"
"AU","NSW","Dover Heights","2030"
"AU","QLD","Carbrook","4130"
"AU","VIC","Walpeup","3507"
"AU","NSW","Ingar","2330"
"AU","TAS","East Risdon","7017"
"AU","VIC","Porcupine Ridge","3461"
"AU","ACT","Greenway","2900"
"AU","QLD","Allora","4362"
"AU","NSW","Lindendale","2480"
"AU","SA","Croydon Park South","5008"
"AU","WA","Mardella","6125"
"AU","TAS","Margate","7054"
"AU","NSW","Abercrombie","2795"
"AU","VIC","Kurraca","3518"
"AU","NSW","Lower Creek","2440"
"AU","QLD","Eulo","4491"
"AU","VIC","Pimpinio","3401"
"AU","NSW","Sussex Inlet","2540"
"AU","QLD","Hillcrest Heights","4650"
"AU","VIC","Camberwell South","3124"
"AU","VIC","Mount Elgin","3418"
"AU","QLD","Coalfalls","4305"
"AU","VIC","Cherokee","3434"
"AU","VIC","Poowong","3988"
"AU","NSW","Elderslie","2570"
"AU","NSW","Glebe Island","2039"
"AU","WA","Warriup","0"
"AU","NSW","Apple Tree Flat","2330"
"AU","NSW","Rocky River","2358"
"AU","QLD","Peeramon","4885"
"AU","VIC","Box Hill North","3129"
"AU","NSW","Laggan","2583"
"AU","NSW","Mount Pritchard","2170"
"AU","VIC","Delvine","3864"
"AU","SA","Ponde","5238"
"AU","QLD","Southbrook","4352"
"AU","NSW","Crows Nest","2065"
"AU","QLD","Kalunga","4872"
"AU","NSW","Tuena","2583"
"AU","TAS","Waterhouse","7262"
"AU","VIC","Longlea","3551"
"AU","NSW","Lapstone","2773"
"AU","NSW","Rosemeadow","2560"
"AU","NSW","Wondalga","2729"
"AU","VIC","Yarram Park","3291"
"AU","WA","Toolbrunup","6320"
"AU","VIC","Tabilk","3607"
"AU","NSW","Booti Booti","2428"
"AU","NSW","Hebersham","2770"
"AU","WA","Middlesex","6258"
"AU","TAS","Elliott","7325"
"AU","VIC","Lysterfield","3156"
"AU","WA","South Kumminin","6368"
"AU","VIC","Ferndale","3821"
"AU","NSW","Reidtown","2519"
"AU","WA","Mount Elphinstone","6330"
"AU","WA","Munster","6166"
"AU","NT","Nakara","0810"
"AU","VIC","Drouin East","3818"
"AU","NSW","Russell Vale","2517"
"AU","VIC","Wemen","3549"
"AU","NSW","Crow Mountain","2346"
"AU","QLD","Spring Bluff","4352"
"AU","SA","Keyneton","5353"
"AU","WA","Goomalling","6460"
"AU","WA","Mckail","6330"
"AU","WA","Meadow Springs","6210"
"AU","WA","Westdale","6304"
"AU","VIC","Banyule","3084"
"AU","NSW","Limekilns","2795"
"AU","QLD","Mungallala","4467"
"AU","VIC","Brucknell","3268"
"AU","VIC","Lauriston","3444"
"AU","VIC","Warrion","3249"
"AU","NSW","Cobbadah","2347"
"AU","NSW","Wyalong","2671"
"AU","VIC","Valencia Creek","3860"
"AU","NSW","Bella Vista","2153"
"AU","NSW","Maimuru","2594"
"AU","WA","Busselton West","6280"
"AU","TAS","Middleton","7163"
"AU","NSW","Garland","2797"
"AU","NSW","Lochiel","2549"
"AU","NSW","Warragai Creek","2460"
"AU","SA","Ramco","5322"
"AU","VIC","Yeodene","3249"
"AU","NSW","Hexham","2322"
"AU","VIC","Culfearne","3580"
"AU","QLD","Fortitude Valley","4006"
"AU","QLD","Horseshoe Bay","4819"
"AU","QLD","Kumbia","4610"
"AU","VIC","Drummond North","3446"
"AU","VIC","Killarney","3282"
"AU","NSW","Bayview","2104"
"AU","VIC","Kooroocheang","3364"
"AU","NSW","Jerrara","2533"
"AU","WA","Cowaramup","6284"
"AU","NSW","Marulan","2579"
"AU","VIC","Mount Macedon","3441"
"AU","VIC","Serviceton","3420"
"AU","TAS","Montagu","7330"
"AU","VIC","Tarilta","3451"
"AU","NSW","Millfield","2325"
"AU","WA","Two Rocks","6037"
"AU","VIC","Werrimull","3496"
"AU","VIC","Jancourt East","3266"
"AU","NSW","Gilgooma","2829"
"AU","NSW","Harefield","2650"
"AU","NSW","Marrickville","2204"
"AU","NSW","Dorrigo","2453"
"AU","WA","Ravensthorpe","6346"
"AU","NSW","Mortons Creek","2446"
"AU","QLD","Springsure","4722"
"AU","TAS","Lenah Valley","7008"
"AU","VIC","Jumbunna","3951"
"AU","VIC","Tottenham Central","3012"
"AU","WA","Kwolyin","6385"
"AU","VIC","Burleigh","3795"
"AU","VIC","Darraweit Guim","3756"
"AU","QLD","Reesville","4552"
"AU","TAS","Bell Bay","7253"
"AU","TAS","Clarence Point","7270"
"AU","NSW","Bostobrick","2453"
"AU","SA","Cowirra","5238"
"AU","NSW","Craigie","2632"
"AU","TAS","Huonville","7109"
"AU","SA","Upper Sturt","5156"
"AU","TAS","Hillwood","7252"
"AU","VIC","Neerim","3831"
"AU","VIC","Ryanston","3992"
"AU","NSW","Ettrick","2474"
"AU","VIC","Bittern","3918"
"AU","VIC","Longerenong","3399"
"AU","NSW","Yarramalong","2259"
"AU","NSW","Atholwood","2361"
"AU","NSW","Goolhi","2379"
"AU","QLD","Bouldercombe","4702"
"AU","WA","Marangaroo","6064"
"AU","QLD","Mount Coolon","4804"
"AU","QLD","Rita Island","4807"
"AU","TAS","Whitemore","7303"
"AU","VIC","Essendon","3040"
"AU","NSW","Lowanna","2450"
"AU","NSW","Smiths Lake","2428"
"AU","QLD","Bromelton","4285"
"AU","ACT","Charnwood","2615"
"AU","VIC","Carlton","3053"
"AU","WA","Tutunup","6280"
"AU","QLD","Cordalba","4660"
"AU","TAS","Mount Lloyd","7140"
"AU","TAS","Nala","7120"
"AU","WA","Koolanooka","6623"
"AU","QLD","Palmview","4553"
"AU","QLD","Wurdong Heights","4680"
"AU","NSW","Theresa Park","2570"
"AU","VIC","Barry Beach","3962"
"AU","VIC","Koroop","3579"
"AU","TAS","Table Cape","7325"
"AU","NSW","Roslyn","2580"
"AU","QLD","Clagiraba","4211"
"AU","TAS","Ilfraville","7270"
"AU","NT","Cox Peninsula","0822"
"AU","QLD","Yandina Creek","4561"
"AU","SA","Paracombe","5132"
"AU","NSW","Lalalty","3644"
"AU","VIC","Kooloonong","3597"
"AU","NSW","Chillingham","2484"
"AU","NSW","Yoogali","2680"
"AU","TAS","Rokeby","7019"
"AU","NSW","Koonorigan","2480"
"AU","NSW","Yagoona West","2199"
"AU","VIC","Croxton East","3301"
"AU","QLD","Springwood","4127"
"AU","WA","Burswood","6100"
"AU","NSW","Garie","2232"
"AU","VIC","Yallook","3571"
"AU","NSW","Muswellbrook","2333"
"AU","VIC","Ellerslie","3265"
"AU","VIC","Riverford","3862"
"AU","TAS","Hamilton","7140"
"AU","NSW","Tyalgum","2484"
"AU","SA","Ovingham","5082"
"AU","VIC","Baw Baw","3833"
"AU","NSW","Ophir","2800"
"AU","SA","Marion","5043"
"AU","NSW","Garden Suburb","2289"
"AU","NSW","Pericoe","2550"
"AU","QLD","Griffin","4503"
"AU","WA","Wittenoom","6752"
"AU","NSW","Kangy Angy","2258"
"AU","VIC","Illabarook","3351"
"AU","WA","Guildford","6055"
"AU","VIC","Leaghur","3537"
"AU","VIC","Back Creek","3749"
"AU","VIC","Ballyrogan","3375"
"AU","NSW","Mount Burrell","2484"
"AU","NSW","Dubbo East","2830"
"AU","NSW","Grafton West","2460"
"AU","QLD","Obum Obum","4309"
"AU","VIC","Boosey","3730"
"AU","VIC","Colbinabbin West","3612"
"AU","ACT","Lyneham North","2602"
"AU","NSW","Wendoree Park","2250"
"AU","QLD","Highvale","4520"
"AU","TAS","Lune River","7109"
"AU","NSW","Elanora Heights","2101"
"AU","SA","Yatina","5493"
"AU","TAS","Antill Ponds","7120"
"AU","TAS","Bridgenorth","7277"
"AU","NSW","Dry Lake","2840"
"AU","NSW","Warrawong North","2502"
"AU","VIC","Toolleen","3551"
"AU","VIC","Red Hill","3937"
"AU","SA","Blackwood","5051"
"AU","NSW","Cuttabri","2388"
"AU","WA","Jolimont","6014"
"AU","QLD","Stockyard","4344"
"AU","VIC","Mossiface","3885"
"AU","VIC","Sandhill Lake","3581"
"AU","VIC","Walkerville","3959"
"AU","NSW","Glendale","2285"
"AU","NSW","Kurraba Point","2089"
"AU","WA","Manmanning","6465"
"AU","QLD","Bedourie","4829"
"AU","QLD","Mitchell","4465"
"AU","NSW","Harden","2587"
"AU","VIC","Dunkeld","3294"
"AU","VIC","Mount Buller","3723"
"AU","NSW","Nimmo Camp","2630"
"AU","QLD","Tallai","4213"
"AU","VIC","Warrambine","3329"
"AU","NT","Yirrkala Community","0880"
"AU","NSW","Chipping Norton","2170"
"AU","NSW","Morisset","2264"
"AU","VIC","Byaduk North","3300"
"AU","NSW","Church Point","2105"
"AU","QLD","Bongaree","4507"
"AU","ACT","Hughes","2605"
"AU","NSW","Gostwyck","2358"
"AU","VIC","Maryborough","3465"
"AU","NSW","Rydal","2790"
"AU","SA","Meningie","5264"
"AU","SA","Sandilands","5571"
"AU","NSW","Wongwibinda","2350"
"AU","QLD","Walkerston","4751"
"AU","TAS","Paloona","7310"
"AU","NSW","Murringo","2586"
"AU","NSW","Enmore","2042"
"AU","QLD","Karalee","4306"
"AU","QLD","Brassall","4305"
"AU","QLD","Trinder Park","4114"
"AU","QLD","Herston","4006"
"AU","NSW","Schofields","2762"
"AU","VIC","Gowanford","3544"
"AU","SA","Kingscote","5223"
"AU","SA","Tailem Bend","5260"
"AU","NSW","Lavender Bay","2060"
"AU","WA","Comet Vale","6431"
"AU","WA","Kojaneerup","6328"
"AU","SA","Uraidla","5142"
"AU","VIC","St James","3727"
"AU","SA","Davoren Park","5113"
"AU","VIC","Hurdle Flat","3747"
"AU","QLD","Condamine","4416"
"AU","NSW","Sebastopol","2666"
"AU","VIC","Stoneyford","3260"
"AU","VIC","Solway","3147"
"AU","WA","Point Peron","6168"
"AU","QLD","Nelly Bay","4819"
"AU","NSW","Springside","2800"
"AU","NSW","Berkeley","2506"
"AU","QLD","North Maclean","4280"
"AU","QLD","Wyberba","4382"
"AU","TAS","Riana","7316"
"AU","WA","Leonora","6438"
"AU","TAS","North Hobart","7000"
"AU","VIC","Ailsa","3393"
"AU","NSW","Matcham","2250"
"AU","NSW","Kurri Kurri","2327"
"AU","NSW","Penrose","2579"
"AU","NT","Port Essington","0804"
"AU","NSW","Chester Hill","2162"
"AU","NSW","Goorangoola","2330"
"AU","NSW","Kalaru","2550"
"AU","NSW","St Marys East","2760"
"AU","QLD","Amamoor","4570"
"AU","NSW","Avoca Beach North","2251"
"AU","NSW","Robertson","2577"
"AU","SA","Snowtown","5520"
"AU","SA","Warradale","5046"
"AU","TAS","Maatsuyker Island","7001"
"AU","NSW","Balmoral Beach","2088"
"AU","NSW","Weston","2326"
"AU","SA","Trinity Gardens","5068"
"AU","NSW","West Lindfield","2070"
"AU","NSW","Kalang","2454"
"AU","TAS","Grasstree Hill","7017"
"AU","QLD","Banyo","4014"
"AU","VIC","Perenna","3418"
"AU","NSW","Gravesend","2401"
"AU","QLD","Cottonvale","4375"
"AU","VIC","Benetook","3496"
"AU","ACT","Holder","2611"
"AU","NSW","Grose Wold","2753"
"AU","NSW","Gymea Bay","2227"
"AU","NSW","Hermidale","2831"
"AU","NSW","Mount Werong","2787"
"AU","NSW","Mungery","2869"
"AU","VIC","Crib Point","3919"
"AU","VIC","Riverside","3401"
"AU","SA","Wellington","5259"
"AU","WA","Lesmurdie","6076"
"AU","QLD","Pomona","4568"
"AU","VIC","Hurstbridge","3099"
"AU","NSW","Kars Springs","2337"
"AU","TAS","Apslawn","7190"
"AU","SA","Curramulka","5580"
"AU","VIC","Genoa","3891"
"AU","NSW","Bevendale","2581"
"AU","NSW","Brackendale","2354"
"AU","TAS","Cloudy Bay","7150"
"AU","VIC","Menzies Creek","3159"
"AU","NSW","Rhodes","2138"
"AU","TAS","Caveside","7304"
"AU","VIC","Dahlen","3401"
"AU","VIC","Rowsley","3340"
"AU","NSW","Woolbrook","2354"
"AU","WA","Ardross","6153"
"AU","SA","Largs Bay","5016"
"AU","VIC","Chapple Vale","3239"
"AU","VIC","Marnoo","3387"
"AU","SA","Border Village","0"
"AU","VIC","Halls Gap","3381"
"AU","VIC","Taggerty","3714"
"AU","VIC","Inverleigh","3321"
"AU","QLD","Darra","4076"
"AU","QLD","Fruitgrove","4113"
"AU","SA","Camden Park","5038"
"AU","VIC","Perkins Reef","3463"
"AU","WA","Reedy","6640"
"AU","QLD","Stanthorpe","4380"
"AU","VIC","Cohuna","3568"
"AU","WA","Bibby Springs","6521"
"AU","NSW","Tingha","2369"
"AU","SA","Happy Valley","5159"
"AU","VIC","Oak Park","3046"
"AU","VIC","Paaratte","3268"
"AU","WA","Nyang",""
"AU","WA","Gooseberry Hill","6076"
"AU","SA","Narrung","5259"
"AU","VIC","Granite Flat","3701"
"AU","SA","Salisbury South","5106"
"AU","WA","Narembeen","6369"
"AU","QLD","Torquay","4655"
"AU","NSW","Kiama Downs","2533"
"AU","QLD","Brandon","4808"
"AU","VIC","Wail","3414"
"AU","WA","Bootenal","6532"
"AU","QLD","Benowa","4217"
"AU","NSW","Toongi","2830"
"AU","VIC","Meringur","3496"
"AU","VIC","Wallinduc","3351"
"AU","WA","Cottesloe","6011"
"AU","NSW","Coreen","2646"
"AU","QLD","Anglers Paradise","4216"
"AU","VIC","Yalca","3637"
"AU","NSW","Torrington","2371"
"AU","NSW","Timbumburi","2340"
"AU","VIC","Berrys Creek","3953"
"AU","QLD","Tugun Heights","4224"
"AU","NSW","Beneree","2798"
"AU","NT","East Point","0820"
"AU","SA","Waitpinga","5211"
"AU","TAS","Lower Sandy Bay","7005"
"AU","VIC","Iona","3815"
"AU","VIC","Murchison","3610"
"AU","QLD","Willawong","4110"
"AU","VIC","Patho","3564"
"AU","NSW","Korora","2450"
"AU","VIC","Cooma","3616"
"AU","QLD","Stapylton","4207"
"AU","VIC","Avon Plains","3478"
"AU","SA","Moorlands","5301"
"AU","VIC","Balook","3971"
"AU","SA","Smithfield Plains","5114"
"AU","QLD","Kenilworth","4574"
"AU","VIC","Kerrie","3434"
"AU","VIC","Riggs Creek","3666"
"AU","NSW","Mcmahons Reef","2585"
"AU","VIC","Valley View","3844"
"AU","NSW","North Shore","2444"
"AU","QLD","Whites Hill","4152"
"AU","NSW","Walla Walla","2659"
"AU","NSW","Wollomombi","2350"
"AU","NSW","Woolwich","2110"
"AU","QLD","Flaxton","4560"
"AU","NSW","Westleigh","2120"
"AU","WA","Kubbine","6308"
"AU","VIC","Exford","3338"
"AU","QLD","Coorparoo","4151"
"AU","NSW","Macquarie Hills","2285"
"AU","NSW","Vineyard","2765"
"AU","VIC","Chintin","3756"
"AU","VIC","Rhymney Reef","3377"
"AU","SA","Mylor","5153"
"AU","NSW","Brookfield","2420"
"AU","NSW","Cranebrook","2749"
"AU","VIC","Collingwood North","3066"
"AU","NSW","Wangi Wangi","2267"
"AU","QLD","Bray Park","2484"
"AU","TAS","Gawler","7315"
"AU","NSW","Dawes Point","2000"
"AU","QLD","Eastern Heights","4305"
"AU","QLD","Rothwell","4022"
"AU","VIC","Dawson","3858"
"AU","NSW","Berala","2141"
"AU","NSW","Lorne","2439"
"AU","QLD","Burncluith","4413"
"AU","WA","Kwobrup","6317"
"AU","SA","Nantawarra","5550"
"AU","VIC","Bearii","3641"
"AU","NSW","Wallanbah","2422"
"AU","WA","Maddington","6109"
"AU","SA","Two Wells","5501"
"AU","TAS","St Leonards","7250"
"AU","QLD","Bells Bridge","4570"
"AU","NSW","Milparinka","2880"
"AU","NSW","West Wollongong","2500"
"AU","NSW","Erowal Bay","2540"
"AU","QLD","Karara","4352"
"AU","VIC","Panmure","3265"
"AU","NSW","Diamond Head","2443"
"AU","NSW","Kirkham","2570"
"AU","WA","Pindar","6631"
"AU","VIC","Pira","3585"
"AU","NSW","Deniliquin North","2710"
"AU","VIC","Sandsmere","3419"
"AU","ACT","Fadden","2904"
"AU","NSW","Laguna","2325"
"AU","VIC","Timberoo South","3507"
"AU","NSW","Hat Head","2440"
"AU","WA","Eaton","6232"
"AU","QLD","Morwincha","4309"
"AU","VIC","Tamleugh West","3631"
"AU","VIC","Yallourn North","3825"
"AU","NSW","Hampton","2790"
"AU","VIC","Kiata","3418"
"AU","QLD","Withcott","4352"
"AU","VIC","Wattle Flat","3352"
"AU","NSW","Coolah","2843"
"AU","NSW","Whiporie","2469"
"AU","VIC","Bet Bet","3472"
"AU","VIC","Middle Camberwell","3124"
"AU","VIC","Pittong","3360"
"AU","QLD","Cedar Pocket","4570"
"AU","QLD","Inglewood","4387"
"AU","TAS","Low Head","7253"
"AU","NSW","Reidsdale","2622"
"AU","NSW","Upper Rouchel","2336"
"AU","NSW","Woodpark","2164"
"AU","QLD","Tinana","4650"
"AU","VIC","Piedmont","3833"
"AU","ACT","Garran","2605"
"AU","VIC","Seville","3139"
"AU","NSW","Junee North","2663"
"AU","VIC","Albion","3020"
"AU","VIC","Glenhope","3444"
"AU","VIC","Stewarton","3725"
"AU","QLD","Herberton","4872"
"AU","WA","Kuringup","6317"
"AU","SA","Woodforde","5072"
"AU","VIC","Kingsbury","3083"
"AU","VIC","Stewart","3496"
"AU","VIC","Merrigum","3618"
"AU","VIC","Musk","3461"
"AU","VIC","Telangatuk","3401"
"AU","VIC","Mornington","3931"
"AU","NSW","Bowan Park","2864"
"AU","NSW","Garfield","2580"
"AU","NSW","Kayuga","2333"
"AU","NSW","Kunghur","2484"
"AU","WA","Kumarina","6642"
"AU","WA","Perth Airport","6105"
"AU","SA","Keswick","5035"
"AU","TAS","Hunter Island","7330"
"AU","WA","Rosa Glen","6285"
"AU","QLD","Acacia Ridge","4110"
"AU","NSW","Upper Crystal Creek","2484"
"AU","VIC","Somers","3927"
"AU","QLD","Lamb Island","4184"
"AU","NSW","Wootton","2423"
"AU","SA","Elizabeth South","5112"
"AU","VIC","Rokewood","3330"
"AU","VIC","Sheep Hills","3392"
"AU","WA","South Perth","6151"
"AU","WA","Pootenup","6321"
"AU","TAS","Whitefoord","7120"
"AU","VIC","Lower Heytesbury","3268"
"AU","VIC","Salisbury West","3517"
"AU","QLD","Greenview","4606"
"AU","NSW","Bathurst West","2795"
"AU","WA","Henderson","6166"
"AU","QLD","Yeronga","4104"
"AU","TAS","Nietta","7315"
"AU","VIC","Bringalbert","3319"
"AU","VIC","Westgarth","3070"
"AU","NSW","Jerrawa","2582"
"AU","VIC","Longwarry","3816"
"AU","QLD","Bungalow","4870"
"AU","WA","Woodlands","6018"
"AU","TAS","Western Creek","7304"
"AU","SA","Mount Pleasant","5235"
"AU","VIC","Trentham East","3458"
"AU","NSW","Camira Creek","2469"
"AU","NSW","Wombat","2587"
"AU","VIC","Goughs Bay","3723"
"AU","SA","Woods Well","5264"
"AU","QLD","The Spit","4217"
"AU","NSW","Barmedman","2668"
"AU","NSW","Albion Park","2527"
"AU","NSW","Berowra Waters","2082"
"AU","NSW","Berrilee","2159"
"AU","VIC","Jarklin","3517"
"AU","QLD","Harrisville","4307"
"AU","VIC","Tesbury","3260"
"AU","NSW","Cobargo","2550"
"AU","VIC","Cannie","3540"
"AU","NSW","Breeza","2381"
"AU","NSW","The Hill","2300"
"AU","NSW","Turners Flat","2440"
"AU","SA","Greenhill","5140"
"AU","VIC","Korobeit","3341"
"AU","NSW","Grawin","2832"
"AU","SA","Allendale East","5291"
"AU","TAS","Huntingfield","7055"
"AU","VIC","Auburn","3122"
"AU","NSW","Bolwarra","2320"
"AU","TAS","Nubeena","7184"
"AU","WA","Westonia","6423"
"AU","QLD","Russell Island","4184"
"AU","TAS","Dunorlan","7304"
"AU","VIC","Woolsthorpe","3276"
"AU","NSW","Cedar Brush Creek","2259"
"AU","NSW","Riverstone","2765"
"AU","QLD","Dinmore","4303"
"AU","NSW","Mathoura","2710"
"AU","VIC","Nichols Point","3501"
"AU","VIC","Wedderburn","3518"
"AU","WA","Yallingup","6282"
"AU","QLD","Bardon West","4065"
"AU","QLD","Jimbour","4352"
"AU","NT","Mataranka","0852"
"AU","NSW","Maudville","2422"
"AU","NSW","Woolomin","2340"
"AU","TAS","Heka","7315"
"AU","VIC","Rosanna","3084"
